datetime,t_air,t_soil,t_dew,P_part_water,rel_hum,satur_def,P_atm,precip,wind_dir,wind_speed,shower,snow,fog,strong_wind
2011-01-31 12:00:00,4.2,8.0,-0.3,5.96,72,2.28,1011.7,0.0,320,9,0,0,0,1
2011-01-31 15:00:00,3.1,3.0,-0.7,5.79,76,1.84,1013.5,0.0,300,7,0,0,0,0
2011-01-31 18:00:00,3.5,1.0,1.4,6.78,86,1.07,1015.7,0.0,160,2,0,0,0,0
2011-01-31 21:00:00,0.4,-1.0,-1.0,5.67,90,0.62,1014.7,0.0,270,1,0,0,0,0
2011-02-01 00:00:00,0.7,1.0,-0.7,5.83,91,0.63,1018.0,0.0,300,4,0,1,0,0
2011-02-01 03:00:00,-0.9,-0.0,-1.8,5.38,94,0.36,1018.7,0.8,300,4,0,1,0,0
2011-02-01 06:00:00,-2.1,-0.0,-3.6,4.7,90,0.56,1020.3,0.0,300,5,0,0,0,0
2011-02-01 09:00:00,-1.7,-0.0,-3.1,4.87,90,0.55,1020.2,0.0,330,4,0,1,0,0
2011-02-01 12:00:00,-2.5,-0.0,-3.4,4.76,94,0.35,1019.8,0.0,320,5,0,1,0,0
2011-02-01 15:00:00,-3.6,-2.0,-4.4,4.43,95,0.27,1021.2,1.9,310,4,0,0,0,0
2011-02-01 18:00:00,2.7,3.0,-0.3,6.01,81,1.44,1015.5,0.0,300,5,0,0,0,0
2011-02-01 21:00:00,2.2,2.0,-0.3,6.02,84,1.16,1016.6,0.0,300,4,0,1,0,0
2011-02-02 00:00:00,-5.1,-6.0,-6.5,3.79,91,0.41,1022.3,0.0,250,1,0,0,0,0
2011-02-02 03:00:00,-4.6,-4.0,-6.2,3.86,89,0.51,1022.7,0.0,300,2,0,0,0,0
2011-02-02 06:00:00,-4.2,-4.0,-7.2,3.58,80,0.92,1023.6,0.0,350,2,0,0,0,0
2011-02-02 09:00:00,-3.3,2.0,-7.2,3.58,75,1.23,1023.1,0.0,310,1,0,0,0,0
2011-02-02 12:00:00,-1.7,4.0,-7.0,3.65,68,1.77,1022.4,0.0,40,1,0,0,0,0
2011-02-02 15:00:00,-2.0,-2.0,-6.6,3.75,71,1.55,1023.5,0.0,350,1,0,1,0,0
2011-02-02 18:00:00,-3.7,-3.0,-4.5,4.4,95,0.27,1021.8,0.0,290,2,0,0,0,0
2011-02-02 21:00:00,-4.0,-4.0,-4.8,4.28,94,0.28,1022.0,0.0,280,2,0,0,0,0
2011-02-03 00:00:00,-6.7,-6.0,-7.6,3.48,94,0.24,1025.3,0.0,0,0,0,0,0,0
2011-02-03 03:00:00,-7.1,-8.0,-8.0,3.36,94,0.24,1025.5,0.0,0,0,0,0,0,0
2011-02-03 06:00:00,-4.9,-2.0,-6.6,3.75,88,0.51,1026.1,0.0,310,1,0,0,0,0
2011-02-03 09:00:00,0.6,6.0,-4.4,4.43,70,1.97,1025.7,0.0,70,1,0,0,0,0
2011-02-03 12:00:00,2.1,12.0,-2.9,4.96,70,2.17,1025.1,0.0,110,1,0,0,0,0
2011-02-03 15:00:00,1.4,-1.0,-2.7,5.02,74,1.76,1025.4,0.0,130,2,0,0,0,0
2011-02-03 18:00:00,-2.6,-3.0,-6.3,3.84,76,1.23,1024.9,0.0,340,1,0,0,0,0
2011-02-03 21:00:00,-5.8,-5.0,-6.9,3.66,92,0.32,1024.8,0.0,0,0,0,0,0,0
2011-02-04 00:00:00,-6.0,-7.0,-6.8,3.7,95,0.22,1024.1,0.0,310,1,0,0,0,0
2011-02-04 03:00:00,-5.9,-7.0,-7.0,3.63,92,0.32,1024.0,0.0,280,1,0,0,1,0
2011-02-04 06:00:00,-4.6,-1.0,-5.2,4.17,96,0.19,1023.9,0.0,290,3,0,0,0,0
2011-02-04 09:00:00,0.1,6.0,-2.0,5.32,87,0.86,1022.7,0.0,310,3,0,0,0,0
2011-02-04 12:00:00,0.9,2.0,-3.0,4.93,76,1.62,1022.2,0.0,290,1,0,0,0,0
2011-02-04 15:00:00,0.0,-1.0,-2.7,5.03,83,1.1,1023.1,0.0,300,1,0,0,0,0
2011-02-04 18:00:00,-1.3,-3.0,-3.5,4.74,86,0.84,1025.5,0.0,140,1,0,0,0,0
2011-02-04 21:00:00,-5.2,-6.0,-6.2,3.86,93,0.31,1024.9,0.0,280,1,0,0,0,0
2011-02-05 00:00:00,-6.0,-6.0,-7.1,3.6,92,0.33,1021.8,0.0,0,0,0,0,0,0
2011-02-05 03:00:00,-2.2,-4.0,-4.7,4.33,83,0.89,1022.9,0.0,280,2,0,0,0,0
2011-02-05 06:00:00,0.0,-0.0,-3.3,4.83,79,1.31,1023.4,0.0,300,2,0,0,0,0
2011-02-05 09:00:00,4.0,8.0,-1.2,5.62,69,2.54,1023.2,0.0,310,4,0,0,0,0
2011-02-05 12:00:00,4.6,7.0,-2.1,5.27,62,3.24,1022.1,0.0,310,4,0,0,0,0
2011-02-05 15:00:00,1.7,-1.0,-1.4,5.53,80,1.4,1020.2,0.0,150,1,0,0,0,0
2011-02-05 18:00:00,-1.1,-4.0,-3.3,4.82,86,0.84,1022.9,0.0,260,1,0,0,0,0
2011-02-05 21:00:00,-3.9,-4.0,-5.4,4.11,90,0.49,1022.0,0.0,0,0,0,0,0,0
2011-02-06 00:00:00,3.4,2.0,-1.6,5.45,70,2.37,1011.7,0.0,140,4,0,0,0,0
2011-02-06 03:00:00,3.7,2.0,-1.2,5.6,71,2.39,1009.5,0.0,0,0,0,0,0,0
2011-02-06 06:00:00,4.3,4.0,2.8,7.51,91,0.82,1008.0,0.0,0,0,0,0,0,0
2011-02-06 09:00:00,6.7,8.0,5.6,9.11,93,0.73,1006.7,0.0,0,0,0,0,0,0
2011-02-06 12:00:00,6.2,7.0,4.1,8.22,87,1.29,1004.3,0.0,110,2,1,0,0,0
2011-02-06 15:00:00,6.6,4.0,5.5,9.05,93,0.73,1007.0,5.4,340,1,0,0,0,0
2011-02-06 18:00:00,3.8,-0.0,-2.4,5.13,64,2.92,1016.4,0.0,140,2,0,0,0,0
2011-02-06 21:00:00,2.8,1.0,-1.4,5.54,74,1.96,1014.0,0.0,150,3,0,0,0,0
2011-02-07 00:00:00,4.0,2.0,2.0,7.08,87,1.09,1010.8,0.0,320,8,0,0,0,1
2011-02-07 03:00:00,3.3,1.0,-0.8,5.79,75,1.98,1011.4,10.2,290,7,1,0,0,0
2011-02-07 06:00:00,3.0,2.0,0.1,6.16,81,1.45,1013.9,0.0,300,9,0,0,0,1
2011-02-07 09:00:00,7.1,12.0,-6.4,3.8,38,6.3,1013.8,0.0,340,13,0,0,0,1
2011-02-07 12:00:00,4.8,7.0,0.1,6.17,72,2.46,1015.2,0.0,320,7,0,0,0,0
2011-02-07 15:00:00,3.4,2.0,-1.9,5.32,69,2.5,1016.9,0.0,340,6,1,0,0,0
2011-02-07 18:00:00,6.2,4.0,5.1,8.79,93,0.72,1008.0,0.0,290,2,1,0,0,0
2011-02-07 21:00:00,4.5,3.0,2.8,7.49,89,0.96,1009.0,0.0,320,7,0,0,0,0
2011-02-08 00:00:00,2.6,1.0,-2.6,5.07,69,2.33,1020.6,0.0,340,4,0,0,0,0
2011-02-08 03:00:00,0.7,-0.0,-2.6,5.08,79,1.37,1020.8,0.0,0,0,0,0,0,0
2011-02-08 06:00:00,2.0,2.0,-1.4,5.54,79,1.54,1021.9,0.0,0,0,0,0,0,0
2011-02-08 09:00:00,5.2,16.0,-0.6,5.85,66,3.02,1020.5,0.0,80,2,0,0,0,0
2011-02-08 12:00:00,6.0,10.0,0.4,6.29,68,3.09,1019.8,0.0,150,1,0,0,0,0
2011-02-08 15:00:00,4.9,3.0,-0.1,6.09,71,2.6,1020.0,0.0,140,1,0,0,0,0
2011-02-08 18:00:00,1.5,-1.0,-2.3,5.19,76,1.64,1019.0,0.0,0,0,0,0,0,0
2011-02-08 21:00:00,3.7,0.0,-3.3,4.83,61,3.16,1020.1,0.0,260,5,0,0,0,0
2011-02-09 00:00:00,-0.7,-2.0,-1.6,5.46,94,0.36,1018.3,0.0,0,0,0,0,0,0
2011-02-09 03:00:00,-2.8,-3.0,-3.5,4.75,96,0.25,1016.3,0.0,0,0,0,0,0,0
2011-02-09 06:00:00,2.1,1.0,0.8,6.49,91,0.65,1013.5,0.0,0,0,0,0,0,0
2011-02-09 09:00:00,6.8,16.0,2.4,7.31,74,2.6,1009.6,0.0,110,3,0,0,0,0
2011-02-09 12:00:00,6.9,17.0,3.6,7.94,80,2.04,1006.0,0.0,110,4,0,0,0,0
2011-02-09 15:00:00,5.6,4.0,3.9,8.13,90,0.99,1003.7,0.0,120,2,0,0,0,0
2011-02-09 18:00:00,4.4,3.0,0.2,6.22,75,2.17,1020.5,0.0,0,0,0,0,0,0
2011-02-09 21:00:00,3.8,3.0,0.4,6.3,79,1.74,1020.1,0.0,0,0,0,0,0,0
2011-02-10 00:00:00,4.7,3.0,-1.3,5.59,66,2.98,1009.9,0.0,310,8,0,0,0,1
2011-02-10 03:00:00,3.5,2.0,-0.9,5.76,74,2.12,1010.7,0.0,320,5,0,0,0,0
2011-02-10 06:00:00,4.2,4.0,0.3,6.25,76,2.03,1011.6,0.0,290,3,0,0,0,0
2011-02-10 09:00:00,7.2,17.0,-4.5,4.4,44,5.8,1010.8,0.0,300,6,0,0,0,0
2011-02-10 12:00:00,7.0,10.0,-4.8,4.3,43,5.8,1010.1,0.0,310,7,0,0,0,0
2011-02-10 15:00:00,4.5,3.0,-3.2,4.83,58,3.62,1011.6,0.0,300,1,0,0,0,0
2011-02-10 18:00:00,2.3,0.0,1.5,6.84,95,0.39,1005.3,0.0,310,2,0,0,0,0
2011-02-10 21:00:00,3.8,3.0,0.4,6.3,79,1.74,1009.7,0.0,310,4,0,0,0,0
2011-02-11 00:00:00,2.2,1.0,-1.8,5.39,75,1.8,1015.2,0.0,290,3,0,0,0,0
2011-02-11 03:00:00,0.4,-2.0,-3.6,4.71,75,1.6,1016.3,0.0,290,3,0,0,0,0
2011-02-11 06:00:00,1.7,2.0,-4.5,4.41,64,2.52,1018.3,0.0,300,4,0,0,0,0
2011-02-11 09:00:00,3.8,10.0,-7.5,3.49,44,4.56,1018.7,0.0,310,6,0,0,0,0
2011-02-11 12:00:00,4.3,12.0,-7.6,3.46,42,4.87,1019.1,0.0,340,6,0,0,0,0
2011-02-11 15:00:00,2.6,3.0,-5.6,4.04,55,3.32,1021.1,0.0,290,1,0,0,0,0
2011-02-11 18:00:00,0.4,-0.0,-3.9,4.59,73,1.72,1012.8,0.0,0,0,0,0,0,0
2011-02-11 21:00:00,-1.7,-2.0,-3.3,4.82,90,0.59,1013.2,0.0,160,1,0,0,0,0
2011-02-12 00:00:00,-1.4,-1.0,-5.7,4.0,73,1.54,1023.0,0.0,0,0,0,0,0,0
2011-02-12 03:00:00,-3.5,-3.0,-6.0,3.93,83,0.81,1021.7,0.0,0,0,0,0,0,0
2011-02-12 06:00:00,-1.2,1.0,-3.8,4.63,83,0.99,1019.9,0.0,0,0,0,0,0,0
2011-02-12 09:00:00,3.8,13.0,-1.1,5.65,71,2.4,1015.5,0.0,120,8,0,0,0,1
2011-02-12 12:00:00,5.1,14.0,-1.4,5.53,63,3.28,1011.8,0.0,130,7,0,0,0,0
2011-02-12 15:00:00,4.2,2.0,0.0,6.12,74,2.16,1010.5,0.0,140,4,0,0,0,0
2011-02-12 18:00:00,1.1,1.0,-5.2,4.16,63,2.48,1023.6,0.0,0,0,0,0,0,0
2011-02-12 21:00:00,0.0,0.0,-4.8,4.31,71,1.83,1023.7,0.0,320,1,0,0,0,0
2011-02-13 00:00:00,1.9,-0.0,-0.3,6.0,86,1.03,1000.8,0.0,110,1,0,0,0,0
2011-02-13 03:00:00,3.7,1.0,-1.2,5.6,71,2.39,1000.1,0.0,130,3,0,0,0,0
2011-02-13 06:00:00,3.0,6.0,-2.1,5.26,70,2.35,1000.8,0.0,300,1,0,0,0,0
2011-02-13 09:00:00,5.7,13.0,-1.3,5.59,61,3.6,1004.0,0.0,280,8,0,0,0,1
2011-02-13 12:00:00,6.6,10.0,-1.1,5.68,59,4.1,1007.3,0.0,310,9,0,0,0,1
2011-02-13 15:00:00,1.2,2.0,-7.1,3.59,54,3.09,1012.1,0.0,300,4,0,0,0,0
2011-02-13 18:00:00,4.5,2.0,-2.5,5.09,61,3.36,1007.7,0.0,150,4,0,0,0,0
2011-02-13 21:00:00,4.8,2.0,0.4,6.3,74,2.33,1004.0,0.0,150,1,0,0,0,0
2011-02-14 00:00:00,-1.4,-2.0,-6.9,3.66,67,1.88,1016.9,0.0,0,0,0,0,0,0
2011-02-14 03:00:00,-1.2,-2.0,-7.8,3.41,61,2.21,1017.4,0.0,20,1,0,0,0,0
2011-02-14 06:00:00,-1.4,1.0,-6.9,3.66,67,1.88,1019.0,0.0,310,1,0,0,0,0
2011-02-14 09:00:00,0.3,9.0,-8.0,3.36,54,2.91,1018.2,0.0,0,0,0,1,0,0
2011-02-14 12:00:00,-0.7,2.0,-3.2,4.86,84,0.97,1016.0,0.0,120,3,0,1,0,0
2011-02-14 15:00:00,-0.2,-0.0,-1.7,5.43,90,0.61,1015.0,2.6,130,4,0,0,0,0
2011-02-14 18:00:00,0.0,0.0,-6.4,3.79,62,2.34,1016.3,0.0,310,4,0,0,0,0
2011-02-14 21:00:00,-1.1,-1.0,-5.0,4.23,75,1.44,1016.4,0.0,300,3,0,0,0,0
2011-02-15 00:00:00,-0.7,-2.0,-1.9,5.32,92,0.51,1011.1,0.0,0,0,0,0,0,0
2011-02-15 03:00:00,-1.1,-2.0,-2.4,5.14,91,0.52,1010.2,10.0,230,1,0,1,0,0
2011-02-15 06:00:00,-2.3,-1.0,-2.6,5.07,98,0.12,1014.1,0.0,320,4,0,1,0,0
2011-02-15 09:00:00,-1.5,0.0,-2.9,4.96,91,0.54,1014.1,0.0,300,5,0,0,0,0
2011-02-15 12:00:00,-2.6,-0.0,-4.9,4.28,85,0.79,1013.8,0.0,340,2,0,0,0,0
2011-02-15 15:00:00,-2.5,-3.0,-5.1,4.21,83,0.9,1014.0,2.7,0,0,0,1,0,0
2011-02-15 18:00:00,-1.9,-0.0,-3.1,4.9,92,0.44,1014.2,0.0,270,3,0,1,0,0
2011-02-15 21:00:00,-1.2,-0.0,-2.2,5.21,93,0.41,1013.0,0.0,270,2,0,1,0,0
2011-02-16 00:00:00,-4.5,-5.0,-8.4,3.27,75,1.13,1016.8,0.0,270,2,0,1,0,0
2011-02-16 03:00:00,-6.0,-6.0,-6.8,3.7,95,0.22,1017.9,0.0,320,2,0,0,0,0
2011-02-16 06:00:00,-6.3,-3.0,-8.6,3.2,84,0.63,1020.1,0.0,310,1,0,0,0,0
2011-02-16 09:00:00,-5.3,-0.0,-10.3,2.8,68,1.34,1020.2,0.0,330,3,0,0,0,0
2011-02-16 12:00:00,-4.5,-1.0,-9.2,3.06,70,1.34,1019.8,0.0,330,2,0,0,0,0
2011-02-16 15:00:00,-5.6,-4.0,-9.0,3.12,77,0.93,1022.2,1.1,260,1,0,0,0,0
2011-02-16 18:00:00,-2.6,-3.0,-4.9,4.28,85,0.79,1014.9,0.0,0,0,0,0,0,0
2011-02-16 21:00:00,-2.7,-4.0,-5.0,4.24,85,0.79,1015.3,0.0,0,0,0,0,0,0
2011-02-17 00:00:00,-5.8,-5.0,-8.8,3.15,80,0.83,1026.1,0.0,310,4,0,0,0,0
2011-02-17 03:00:00,-7.2,-5.0,-9.7,2.94,83,0.64,1027.5,0.0,320,4,0,0,0,0
2011-02-17 06:00:00,-8.5,-6.0,-12.3,2.4,75,0.83,1028.7,0.0,330,2,0,0,0,0
2011-02-17 09:00:00,-7.2,-1.0,-12.5,2.36,66,1.22,1028.3,0.0,330,2,0,0,0,0
2011-02-17 12:00:00,-5.5,-2.0,-11.6,2.54,63,1.54,1026.9,0.0,310,1,0,0,0,0
2011-02-17 15:00:00,-7.3,-11.0,-11.2,2.62,74,0.93,1026.8,0.0,0,0,0,0,0,0
2011-02-17 18:00:00,-4.4,-4.0,-7.9,3.4,77,1.03,1024.0,0.0,0,0,0,0,0,0
2011-02-17 21:00:00,-4.3,-3.0,-7.7,3.44,77,1.03,1024.6,0.0,340,4,0,0,0,0
2011-02-18 00:00:00,-10.6,-14.0,-11.9,2.47,91,0.27,1027.7,0.0,290,1,0,0,0,0
2011-02-18 03:00:00,-11.1,-14.0,-12.0,2.46,94,0.18,1028.6,0.0,250,1,0,0,0,0
2011-02-18 06:00:00,-8.1,-6.0,-10.8,2.7,81,0.64,1029.5,0.0,310,2,0,0,0,0
2011-02-18 09:00:00,-6.0,-0.0,-13.9,2.1,54,1.83,1029.2,0.0,340,3,0,0,0,0
2011-02-18 12:00:00,-4.3,-1.0,-12.8,2.31,52,2.16,1028.4,0.0,290,1,0,0,0,0
2011-02-18 15:00:00,-5.2,-12.0,-12.1,2.43,59,1.74,1028.9,0.0,0,0,0,0,0,0
2011-02-18 18:00:00,-10.5,-12.0,-11.8,2.49,91,0.27,1027.4,0.0,0,0,0,0,0,0
2011-02-18 21:00:00,-11.6,-13.0,-12.5,2.35,93,0.18,1027.6,0.0,0,0,0,0,0,0
2011-02-19 00:00:00,-5.0,-6.0,-9.5,3.0,71,1.24,1028.3,0.0,280,1,0,0,0,0
2011-02-19 03:00:00,-4.6,-4.0,-8.9,3.13,72,1.24,1027.6,0.0,280,1,0,1,0,0
2011-02-19 06:00:00,-4.4,-2.0,-5.6,4.03,91,0.4,1027.1,0.0,0,0,0,0,0,0
2011-02-19 09:00:00,-0.9,0.0,-2.8,5.0,87,0.75,1025.0,0.0,0,0,0,0,0,0
2011-02-19 12:00:00,1.4,1.0,-1.4,5.52,82,1.27,1021.6,0.0,160,4,0,0,0,0
2011-02-19 15:00:00,1.9,0.0,-0.6,5.88,84,1.16,1020.7,1.7,130,3,0,0,0,0
2011-02-19 18:00:00,-5.3,-8.0,-10.3,2.8,68,1.34,1029.5,0.0,0,0,0,0,0,0
2011-02-19 21:00:00,-7.3,-8.0,-9.4,3.01,85,0.54,1028.8,0.0,0,0,0,0,0,0
2011-02-20 00:00:00,0.4,-0.0,-0.4,5.94,95,0.37,1015.3,0.0,0,0,0,1,0,0
2011-02-20 03:00:00,0.1,-0.0,-0.2,6.05,98,0.12,1014.5,1.7,300,1,0,0,0,0
2011-02-20 06:00:00,-0.2,-0.0,-0.8,5.8,96,0.25,1014.3,0.0,270,1,0,1,0,0
2011-02-20 09:00:00,0.5,-0.0,-0.6,5.86,93,0.5,1013.0,0.0,280,3,0,1,0,0
2011-02-20 12:00:00,0.3,-0.0,-0.5,5.9,95,0.37,1013.1,0.0,270,4,0,0,0,0
2011-02-20 15:00:00,0.1,-0.0,-0.5,5.93,96,0.25,1015.3,15.2,280,3,0,0,0,0
2011-02-20 18:00:00,1.9,-0.0,-0.9,5.75,82,1.28,1019.1,0.0,0,0,0,0,0,0
2011-02-20 21:00:00,0.4,-0.0,-0.7,5.82,93,0.5,1017.0,0.0,0,0,0,0,0,0
2011-02-21 00:00:00,-0.1,-0.0,-0.7,5.84,96,0.25,1018.9,0.0,280,3,0,0,0,0
2011-02-21 03:00:00,-0.6,-0.0,-1.2,5.63,96,0.24,1020.0,8.7,270,3,0,0,0,0
2011-02-21 06:00:00,-0.6,-0.0,-1.2,5.6,96,0.24,1021.5,0.0,270,2,0,1,0,0
2011-02-21 09:00:00,0.2,-0.0,-0.4,5.97,97,0.25,1022.0,0.0,280,1,0,1,0,0
2011-02-21 12:00:00,0.5,-0.0,-0.1,6.11,97,0.25,1022.0,0.0,100,3,0,1,0,0
2011-02-21 15:00:00,2.3,-0.0,-0.1,6.07,84,1.17,1024.1,16.3,100,3,0,1,0,0
2011-02-21 18:00:00,-0.1,-0.0,-0.7,5.84,96,0.25,1016.8,0.0,290,3,0,1,0,0
2011-02-21 21:00:00,-0.1,-0.0,-0.7,5.84,96,0.25,1017.8,0.0,280,2,0,0,0,0
2011-02-22 00:00:00,-0.9,-0.0,-1.5,5.5,96,0.24,1028.1,0.0,240,2,0,1,0,0
2011-02-22 03:00:00,-2.1,-0.0,-2.7,5.04,96,0.22,1029.9,15.1,270,2,0,0,0,0
2011-02-22 06:00:00,-2.0,-2.0,-2.6,5.08,96,0.22,1032.3,0.0,270,2,0,1,0,0
2011-02-22 09:00:00,-1.7,-0.0,-2.5,5.1,95,0.32,1032.9,0.0,290,1,0,0,0,0
2011-02-22 12:00:00,1.2,-0.0,-3.0,4.93,74,1.76,1032.1,0.0,150,6,0,0,0,0
2011-02-22 15:00:00,0.6,-1.0,-3.3,4.8,75,1.61,1032.6,4.1,120,7,0,1,0,0
2011-02-22 18:00:00,1.3,-0.0,0.5,6.35,95,0.38,1025.7,0.0,80,3,0,0,0,0
2011-02-22 21:00:00,1.4,-0.0,0.6,6.4,95,0.38,1026.8,0.0,110,1,0,1,0,0
2011-02-23 00:00:00,1.1,-1.0,-2.4,5.14,78,1.51,1031.9,0.0,150,7,0,1,0,0
2011-02-23 03:00:00,0.2,-0.0,-0.6,5.85,95,0.37,1032.0,0.4,140,4,0,1,0,0
2011-02-23 06:00:00,0.4,-0.0,-0.2,6.06,97,0.25,1033.2,0.0,150,9,0,0,0,1
2011-02-23 09:00:00,1.4,3.0,0.6,6.4,95,0.38,1032.9,0.0,150,10,0,1,0,1
2011-02-23 12:00:00,1.9,0.0,-0.6,5.88,84,1.16,1032.3,0.0,130,9,0,1,0,1
2011-02-23 15:00:00,1.7,-0.0,-0.2,6.04,88,0.9,1033.0,2.6,140,10,0,0,0,1
2011-02-23 18:00:00,0.6,-1.0,-3.3,4.8,75,1.61,1033.0,0.0,120,8,0,0,0,1
2011-02-23 21:00:00,0.7,-1.0,-3.2,4.84,75,1.61,1032.3,0.0,110,9,0,0,0,1
2011-02-24 00:00:00,1.1,-0.0,0.6,6.39,97,0.25,1032.3,0.0,110,8,0,1,0,1
2011-02-24 03:00:00,1.4,0.0,0.6,6.4,95,0.38,1031.8,4.0,170,8,0,1,0,1
2011-02-24 06:00:00,1.7,0.0,0.6,6.42,93,0.51,1032.3,0.0,130,9,0,0,0,1
2011-02-24 09:00:00,2.1,0.0,0.8,6.49,91,0.65,1032.0,0.0,130,9,0,0,0,1
2011-02-24 12:00:00,2.1,0.0,0.5,6.36,90,0.78,1032.0,0.0,120,10,0,0,0,1
2011-02-24 15:00:00,2.0,-0.0,0.1,6.18,88,0.9,1032.2,3.9,120,8,0,1,0,1
2011-02-24 18:00:00,2.1,-0.0,-1.3,5.59,79,1.54,1033.7,0.0,110,10,0,1,0,1
2011-02-24 21:00:00,0.9,-0.0,0.4,6.29,97,0.25,1032.8,0.0,160,7,0,0,0,0
2011-02-25 00:00:00,1.8,-0.0,0.2,6.21,89,0.77,1030.4,0.0,130,10,0,0,0,1
2011-02-25 03:00:00,2.0,0.0,0.4,6.31,90,0.78,1030.8,2.0,130,11,0,0,0,1
2011-02-25 06:00:00,2.0,1.0,0.7,6.44,91,0.65,1031.1,0.0,130,13,0,1,0,1
2011-02-25 09:00:00,1.8,1.0,0.7,6.47,93,0.52,1030.6,0.0,130,10,0,0,0,1
2011-02-25 12:00:00,2.4,1.0,0.0,6.12,84,1.17,1030.0,0.0,130,13,0,0,0,1
2011-02-25 15:00:00,2.2,0.0,0.0,6.15,86,1.04,1029.9,2.7,130,12,0,0,0,1
2011-02-25 18:00:00,2.1,-0.0,-0.1,6.1,86,1.03,1032.6,0.0,120,12,0,0,0,1
2011-02-25 21:00:00,1.9,-0.0,0.3,6.26,90,0.77,1031.1,0.0,130,10,0,0,0,1
2011-02-26 00:00:00,2.1,0.0,0.5,6.36,90,0.78,1028.9,0.0,140,14,0,0,0,1
2011-02-26 03:00:00,1.9,1.0,0.0,6.13,88,0.9,1027.7,1.9,140,13,0,0,0,1
2011-02-26 06:00:00,2.1,2.0,-0.4,5.97,84,1.16,1027.3,0.0,130,13,0,0,0,1
2011-02-26 09:00:00,2.7,2.0,0.9,6.53,88,0.92,1026.4,0.0,130,13,0,0,0,1
2011-02-26 12:00:00,2.2,2.0,0.3,6.28,88,0.91,1024.3,0.0,140,11,0,0,0,1
2011-02-26 15:00:00,2.6,2.0,-0.1,6.09,83,1.31,1022.4,0.0,120,11,0,0,0,1
2011-02-26 18:00:00,2.5,1.0,-0.2,6.04,83,1.3,1030.4,0.0,140,14,0,0,0,1
2011-02-26 21:00:00,2.1,0.0,0.5,6.36,90,0.78,1029.9,0.0,140,11,0,0,0,1
2011-02-27 00:00:00,3.0,2.0,-0.2,6.03,80,1.58,1022.5,0.0,150,9,0,0,0,1
2011-02-27 03:00:00,2.8,2.0,-0.5,5.93,80,1.57,1024.1,0.0,130,9,0,1,0,1
2011-02-27 06:00:00,2.1,1.0,-0.1,6.1,86,1.03,1026.3,0.0,140,7,0,1,0,0
2011-02-27 09:00:00,2.1,2.0,-0.4,5.97,84,1.16,1027.0,0.0,120,7,0,1,0,0
2011-02-27 12:00:00,2.1,2.0,-1.0,5.72,81,1.42,1027.2,0.0,110,8,0,0,0,1
2011-02-27 15:00:00,1.8,1.0,-1.3,5.58,80,1.41,1028.7,0.6,120,8,0,0,0,1
2011-02-27 18:00:00,2.6,2.0,-0.1,6.09,83,1.31,1023.2,0.0,130,10,0,0,0,1
2011-02-27 21:00:00,2.5,2.0,0.1,6.17,85,1.17,1023.5,0.0,140,9,0,0,0,1
2011-02-28 00:00:00,1.1,1.0,0.0,6.13,93,0.51,1029.5,0.0,160,6,0,0,0,0
2011-02-28 03:00:00,1.7,1.0,0.1,6.16,89,0.77,1029.5,0.0,130,7,0,1,0,0
2011-02-28 06:00:00,1.6,2.0,0.8,6.5,95,0.39,1030.6,0.0,130,8,0,0,0,1
2011-02-28 09:00:00,2.3,4.0,0.7,6.46,90,0.78,1030.6,0.0,130,6,0,0,0,0
2011-02-28 12:00:00,2.0,3.0,0.7,6.44,91,0.65,1030.3,0.0,120,8,0,0,0,1
2011-02-28 15:00:00,2.1,2.0,0.5,6.36,90,0.78,1030.8,1.3,110,5,0,0,0,0
2011-02-28 18:00:00,1.7,1.0,-1.1,5.66,82,1.28,1030.1,0.0,150,4,0,0,0,0
2011-02-28 21:00:00,1.0,0.0,-0.7,5.84,89,0.76,1030.0,0.0,150,3,0,0,0,0
2011-03-01 00:00:00,1.1,1.0,0.3,6.26,95,0.38,1030.4,0.0,110,1,0,1,0,0
2011-03-01 03:00:00,1.2,0.0,0.7,6.43,97,0.25,1031.2,4.0,0,0,0,0,0,0
2011-03-01 06:00:00,1.2,2.0,0.7,6.43,97,0.25,1032.3,0.0,0,0,0,0,0,0
2011-03-01 09:00:00,1.5,5.0,1.0,6.58,97,0.26,1032.2,0.0,70,1,0,0,0,0
2011-03-01 12:00:00,2.1,6.0,1.0,6.61,93,0.52,1031.6,0.0,80,1,0,0,0,0
2011-03-01 15:00:00,1.8,2.0,-0.1,6.08,88,0.9,1032.6,2.4,80,1,0,0,0,0
2011-03-01 18:00:00,1.6,1.0,0.5,6.37,93,0.51,1031.2,0.0,120,5,0,0,0,0
2011-03-01 21:00:00,1.5,1.0,0.4,6.32,93,0.51,1030.7,0.0,120,3,0,0,0,0
2011-03-02 00:00:00,-0.2,-0.0,-1.4,5.55,92,0.49,1032.2,0.0,0,0,0,0,0,0
2011-03-02 03:00:00,-0.1,-0.0,-1.0,5.72,94,0.37,1032.1,0.0,0,0,0,1,0,0
2011-03-02 06:00:00,0.1,1.0,-0.8,5.81,94,0.37,1032.3,0.0,290,1,0,0,0,0
2011-03-02 09:00:00,1.5,6.0,0.1,6.2,91,0.64,1032.0,0.0,280,1,0,0,0,0
2011-03-02 12:00:00,1.2,4.0,-0.2,6.05,91,0.63,1030.6,0.0,50,2,0,0,0,0
